Age,DailyRate,DistanceFromHome,Education,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes
20,1134,12,3,1,1030,3,88,2,1,1,2563,18453,1,15,3,1,80,0,1,1,2,1,0,0,0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23,1097,12,2,1,1040,3,82,3,1,1,1943,3403,1,16,3,1,80,1,1,2,1,0,0,0,0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
41,865,15,3,1,1743,2,42,2,1,3,2476,15600,8,15,3,4,80,1,5,3,3,1,0,0,0,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
31,592,13,4,1,998,2,77,1,1,1,2109,14467,1,19,3,2,80,1,2,2,3,2,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
29,479,8,4,1,537,1,75,2,1,1,2598,14651,1,15,3,3,80,0,2,3,2,0,0,0,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
39,659,9,4,1,1549,4,86,3,1,1,2065,21813,2,14,3,2,80,0,14,3,1,4,3,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
36,184,11,3,1,1254,1,66,3,2,1,8877,9880,1,19,3,3,80,0,9,3,2,3,2,2,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
31,359,18,4,1,1817,3,89,3,1,1,2999,21525,0,16,3,2,80,0,2,3,3,1,0,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
38,308,4,3,1,1054,1,78,3,3,3,11869,13275,7,11,3,3,80,3,19,3,3,15,6,9,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26,990,4,2,1,1610,2,64,2,1,1,1895,16073,1,14,3,2,80,0,1,4,3,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
40,566,8,3,1,1262,1,44,2,3,2,10675,15371,4,11,3,2,80,0,17,2,1,11,1,8,5,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
29,396,5,3,1,486,2,57,2,1,2,2208,4039,5,17,3,3,80,0,4,4,2,3,3,0,3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
40,278,3,2,1,963,1,80,2,3,4,11755,13554,6,11,3,4,80,2,19,3,3,16,7,9,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
28,139,23,3,1,260,2,36,2,2,3,7338,24910,1,20,3,4,80,2,9,2,2,9,4,0,8,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
32,631,10,1,1,672,1,43,1,1,3,3285,6632,6,12,3,1,80,2,7,2,2,3,2,1,2,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False
23,459,6,3,1,1645,2,98,2,1,4,2328,25086,1,20,3,2,80,0,3,2,2,3,2,0,2,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
36,450,24,3,1,1808,3,80,3,2,3,6045,13572,1,18,3,3,80,0,10,2,3,9,7,5,7,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
37,419,19,3,1,458,2,51,2,2,1,6733,23149,4,14,3,2,80,0,12,4,2,5,3,0,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
37,1237,11,4,1,910,2,69,3,1,1,3617,11186,1,14,3,3,80,0,7,2,1,4,2,0,2,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
23,148,13,3,1,807,3,76,3,1,2,2605,25511,1,14,3,4,80,0,3,0,3,3,0,2,2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
34,774,8,3,1,1554,3,76,2,1,3,2445,10116,4,11,3,3,80,0,6,1,2,4,2,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19,1007,7,2,1,1303,2,50,2,1,2,1479,17737,1,12,3,1,80,0,0,4,2,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
28,743,13,4,1,573,1,65,2,1,1,2133,14384,1,16,3,3,80,1,2,2,3,1,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
43,600,7,2,1,491,1,56,2,2,3,6505,23225,2,18,3,2,80,0,14,3,3,6,4,0,4,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
47,878,5,3,1,1240,3,68,2,3,1,9812,11246,3,17,3,2,80,0,20,0,2,9,8,4,8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
31,1001,8,2,1,245,1,40,3,1,1,4197,10208,6,21,3,1,80,0,9,2,4,4,3,0,3,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20,173,3,3,1,992,1,84,2,1,1,2958,12920,1,18,3,2,80,0,1,2,3,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
30,944,8,3,1,1874,2,88,2,1,3,1081,16019,1,12,3,2,80,0,1,3,2,1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
51,1013,5,3,1,1295,1,64,3,3,2,8490,21578,8,18,3,2,80,0,10,2,2,7,6,6,6,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
42,1370,9,3,1,1182,1,84,1,1,2,5339,9492,7,13,3,1,80,0,7,2,2,4,3,0,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
27,416,22,4,1,565,2,69,2,1,2,2547,18314,4,15,3,2,80,0,5,2,4,1,1,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
26,1248,5,1,1,481,1,60,3,1,2,2961,22027,2,15,3,2,80,0,6,3,2,5,3,0,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
32,628,8,1,1,628,1,37,1,1,3,3198,6701,5,12,3,1,80,2,6,1,3,3,2,0,2,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
21,1319,9,3,1,1109,2,38,2,1,1,1403,17211,1,13,3,1,80,0,1,5,2,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
23,1220,8,1,1,1802,2,81,3,1,1,2121,16003,1,16,3,3,80,0,1,5,2,1,0,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26,1173,11,3,1,902,2,60,3,1,1,1821,3305,1,20,4,2,80,1,2,1,3,0,0,0,0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
30,933,5,3,1,998,2,55,1,1,4,2560,17476,2,13,3,2,80,0,6,1,2,4,4,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
32,287,6,2,1,1924,1,46,3,1,3,2432,15341,3,14,3,1,80,0,7,2,3,3,0,0,2,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
42,791,16,3,1,1766,2,38,1,1,2,2450,15546,8,15,3,3,80,0,5,3,3,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23,867,15,2,1,755,3,43,2,1,2,2536,19035,1,18,3,2,80,2,1,2,3,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
20,972,9,3,1,1077,3,47,2,1,2,1995,17224,1,13,3,1,80,0,1,4,2,1,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
34,760,17,2,1,1722,1,59,1,2,4,5482,21851,4,13,3,3,80,1,7,2,2,3,3,1,3,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
26,1378,19,3,1,57,1,48,1,1,3,2609,10729,1,12,3,3,80,0,1,2,2,1,0,0,1,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
33,1074,14,3,1,1336,1,53,2,1,2,2586,3043,2,16,3,3,80,0,3,0,3,2,2,2,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
38,1122,6,2,1,914,3,70,2,1,1,2433,4310,6,21,4,3,80,0,8,2,1,2,2,2,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
28,234,3,3,1,1529,1,95,2,1,1,2366,7544,5,13,3,3,80,0,10,2,1,8,6,0,6,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
28,569,15,3,1,1429,2,48,2,1,2,2474,7266,1,16,3,2,80,2,1,2,3,1,0,0,0,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False
27,293,6,3,1,1276,1,38,2,1,2,1501,22197,1,12,3,3,80,0,1,3,3,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
43,443,1,2,1,1770,3,98,2,1,2,2364,11132,1,12,3,3,80,2,5,2,2,4,2,1,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
37,336,11,2,1,1906,1,61,2,1,1,2336,3325,5,13,3,4,80,2,7,3,2,4,4,4,2,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
20,870,6,2,1,172,3,64,2,1,3,2903,19739,1,18,3,2,80,0,1,4,3,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
40,740,23,3,1,609,1,86,3,2,2,4705,5227,4,13,3,3,80,1,6,3,2,2,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
32,826,28,3,1,1101,1,53,2,1,3,4507,3129,1,21,3,1,80,0,13,3,2,12,6,3,7,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
29,619,9,2,1,972,2,36,2,1,2,3933,10050,0,21,3,2,80,1,4,2,2,3,2,0,2,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
40,707,12,2,1,1479,4,75,3,2,1,9236,10601,2,22,4,2,80,0,11,2,3,8,7,3,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36,1217,9,4,1,1248,2,92,4,2,2,7117,9371,1,11,3,1,80,0,9,2,3,8,6,3,5,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
28,463,24,4,1,611,3,66,2,1,2,2529,18360,4,16,3,2,80,0,5,2,3,1,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
38,1245,11,3,1,1503,1,68,2,1,1,2205,3245,3,15,3,2,80,0,8,2,1,3,2,0,2,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True
30,245,9,3,1,1274,1,38,2,1,2,1546,22367,0,11,3,2,80,0,2,2,3,2,1,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29,431,10,2,1,1765,2,54,1,1,2,2722,14644,1,14,3,2,80,0,1,3,2,1,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
30,649,15,3,1,444,2,58,3,1,3,2564,22426,2,12,3,2,80,1,8,2,1,5,5,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
35,529,13,1,1,604,1,50,1,1,3,3587,6484,5,13,3,1,80,2,7,2,3,3,2,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30,942,2,3,1,1437,3,57,2,1,2,2270,8679,2,11,3,1,80,0,3,1,3,3,2,1,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28,782,7,3,1,1309,2,41,3,1,2,3329,17269,2,12,3,1,80,1,9,2,2,6,6,6,6,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
27,1131,2,2,1,754,3,63,3,1,2,3771,16361,3,14,3,3,80,0,5,3,2,2,2,1,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
23,171,16,2,1,561,3,64,2,1,3,1968,13237,3,13,3,2,80,0,3,2,3,2,1,0,1,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
43,1188,7,2,1,1537,2,71,3,2,2,8946,22180,6,16,3,3,80,0,8,1,2,5,4,5,5,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
23,448,10,2,1,686,1,64,2,1,4,2644,18289,1,16,3,3,80,0,1,2,2,1,0,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
31,588,4,3,1,416,4,53,3,1,2,2780,8933,2,12,3,2,80,0,3,3,3,2,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
26,830,6,1,1,1851,2,64,3,1,1,2412,15699,1,15,3,2,80,0,4,4,3,2,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
19,929,16,1,1,423,4,41,3,1,3,1354,26906,1,15,3,4,80,0,0,3,2,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True
39,1099,2,2,1,203,1,91,3,2,3,6242,19424,7,11,3,1,80,0,8,0,1,5,3,0,4,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
38,572,25,1,1,963,2,61,3,2,2,6838,10725,2,12,3,2,80,0,9,2,2,7,5,1,6,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
34,723,2,3,1,1180,1,50,2,1,1,3970,16825,3,20,3,2,80,0,8,2,3,1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
30,832,5,3,1,1694,2,73,2,1,3,1193,16073,1,12,3,2,80,0,1,3,2,1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
27,631,3,3,1,584,3,54,2,1,2,2056,22734,2,16,3,4,80,0,4,3,2,2,2,0,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
32,537,2,4,1,1554,3,72,1,2,2,10003,26112,5,11,3,3,80,0,8,2,2,4,3,3,3,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
33,598,8,2,1,1006,2,46,3,2,2,5521,17620,4,14,3,1,80,0,9,3,1,3,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
33,1180,22,3,1,704,1,62,3,2,3,5034,4136,5,16,3,2,80,0,10,3,2,7,3,1,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
39,364,8,3,1,514,1,52,3,2,1,9510,10075,3,17,3,3,80,0,8,4,3,6,5,5,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26,1124,18,2,1,1435,3,34,2,1,2,2390,18788,2,15,3,2,80,2,3,2,2,2,0,0,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
27,1021,14,4,1,502,1,57,2,1,1,2227,14303,1,15,3,3,80,1,3,2,3,2,1,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
29,147,25,2,1,423,2,41,3,3,4,7628,24328,0,20,3,3,80,2,9,2,2,9,4,1,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
38,697,4,3,1,1801,3,82,1,2,2,11171,25341,7,11,3,3,80,0,14,3,1,10,3,7,5,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
33,938,10,2,1,1464,2,69,2,2,3,5140,22499,3,16,3,2,80,1,8,2,2,6,3,1,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
38,892,4,2,1,48,3,56,2,1,3,2087,3340,3,13,3,3,80,0,18,5,3,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26,1336,21,3,1,1943,1,57,2,1,2,2862,19554,1,12,3,1,80,0,1,1,2,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36,853,22,2,1,818,2,47,3,2,1,9760,11404,8,16,3,3,80,2,11,2,3,4,2,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27,1404,12,3,1,61,2,49,2,1,3,3000,10940,1,12,3,3,80,0,1,2,2,1,1,1,1,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
26,451,16,4,1,575,2,58,3,1,2,2695,22864,0,11,3,2,80,0,7,2,2,6,6,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
27,1481,1,2,1,1506,1,91,3,1,2,2873,15764,2,15,3,3,80,0,4,3,3,2,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
29,120,12,3,1,1477,1,51,2,2,2,5757,17487,4,11,3,1,80,0,7,3,1,5,2,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
37,627,1,3,1,925,1,46,2,3,3,10556,14852,4,11,3,3,80,0,16,2,1,13,1,10,7,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
19,592,1,1,1,295,3,95,1,1,1,2300,21083,0,20,3,1,80,0,1,4,3,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
47,611,1,2,1,67,1,97,1,2,3,5410,19348,8,13,3,3,80,0,22,2,2,1,0,0,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
30,1162,12,1,1,767,3,68,3,1,4,2477,22568,2,11,3,3,80,0,4,3,1,2,2,0,1,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
43,811,7,3,1,1214,2,85,3,3,1,11306,9890,2,19,3,1,80,0,15,2,2,12,7,3,7,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True
45,768,6,4,1,540,3,74,2,1,2,4789,17373,3,15,3,1,80,0,9,3,2,6,2,5,5,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
28,718,3,2,1,640,2,68,2,1,2,2501,21141,3,16,3,1,80,0,9,2,3,8,7,1,7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
54,721,2,1,1,921,3,59,2,1,3,2434,13349,8,14,3,3,80,0,2,2,2,1,0,0,0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
27,581,2,3,1,356,2,47,3,1,4,2287,3290,6,20,3,2,80,0,4,3,2,1,0,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
34,729,9,3,1,1414,2,80,3,3,1,9095,10217,0,21,4,1,80,0,9,2,2,4,3,2,3,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
38,491,3,3,1,747,1,67,3,2,2,8843,9390,1,16,3,2,80,0,8,4,3,8,7,6,7,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
45,264,20,2,1,1818,4,66,3,2,1,8928,10840,3,22,4,3,80,0,12,2,3,8,7,3,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
33,425,11,2,1,846,1,71,3,3,3,8882,22739,3,11,3,1,80,1,13,3,3,4,3,3,3,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
41,1151,19,3,1,1125,1,85,3,3,2,12273,16748,4,14,3,3,80,0,23,1,2,2,2,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
26,267,18,1,1,1725,3,64,1,1,2,1670,11512,1,11,3,3,80,1,1,2,2,1,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
31,585,2,2,1,475,1,52,2,1,1,2610,21335,5,18,3,1,80,0,11,2,3,8,7,1,7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
24,1174,9,3,1,1406,2,57,2,1,2,1278,16748,1,13,3,1,80,0,1,4,2,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
23,1350,6,1,1,1700,2,82,3,1,1,2539,15929,1,16,3,3,80,0,2,5,3,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
31,1063,8,2,1,226,1,46,2,1,1,4172,10125,6,21,3,1,80,0,9,2,3,4,3,0,3,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
32,123,15,2,1,839,1,67,2,1,1,5202,26452,4,15,3,3,80,0,5,2,2,2,2,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
25,474,21,3,1,654,3,64,1,1,3,2307,23085,1,17,3,2,80,0,1,3,1,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
33,1071,15,3,1,1326,1,53,2,1,2,2573,3041,2,16,3,3,80,0,3,0,3,2,2,2,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
44,699,14,3,1,1366,1,71,3,3,3,7895,14067,1,12,3,3,80,1,10,2,3,9,7,0,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
28,979,2,3,1,1132,1,45,2,1,2,2587,7167,1,15,3,1,80,2,1,2,3,1,0,0,0,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False
20,170,10,3,1,476,3,82,3,1,2,2454,25383,1,14,3,3,80,0,0,0,3,0,0,0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
28,598,7,2,1,696,3,54,3,1,3,2265,3412,6,20,3,2,80,0,2,3,2,1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24,377,5,2,1,1398,2,61,2,1,1,2272,5681,4,16,3,2,80,0,5,2,2,0,0,0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
48,1460,27,2,1,1419,1,96,2,2,1,4289,22720,2,19,3,1,80,0,19,1,2,4,2,1,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
37,616,2,3,1,1439,1,52,2,1,1,3610,17193,2,21,3,1,80,0,10,2,3,1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
34,789,4,2,1,1160,3,57,2,1,1,2466,4722,7,17,3,3,80,0,8,2,1,1,1,1,1,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False
42,1129,9,4,1,1090,3,91,3,1,3,2984,10859,1,11,3,3,80,0,5,3,2,5,3,0,2,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True
29,411,23,1,1,1160,3,45,2,2,1,7325,11153,1,12,3,1,80,0,10,2,1,10,7,2,9,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
24,1133,6,1,1,1691,2,71,2,1,1,2131,16038,1,15,3,2,80,0,1,5,3,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
43,446,1,2,1,1765,3,98,2,1,2,2370,11143,1,12,3,3,80,2,5,2,2,4,2,1,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18,521,2,2,1,1199,1,62,2,1,4,1968,18426,1,12,3,3,80,0,0,2,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
34,256,9,4,1,1807,4,87,3,2,1,5162,6010,3,16,3,2,80,0,10,3,1,7,1,0,7,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
22,938,14,3,1,912,3,91,2,1,1,2587,18280,1,15,3,1,80,0,2,2,3,1,0,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
34,789,13,3,1,529,3,62,3,1,3,2365,22095,4,13,3,2,80,0,9,2,1,5,4,0,3,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
30,250,8,3,1,268,2,76,1,2,2,6027,20868,4,18,3,2,80,0,11,3,2,6,6,6,6,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
27,564,2,3,1,377,1,77,3,1,3,3456,14898,1,11,3,3,80,0,5,4,1,0,0,0,0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
37,1092,5,2,1,751,2,55,2,1,3,2691,13866,4,15,3,4,80,1,4,3,2,4,1,0,1,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
37,617,1,3,1,1009,1,45,2,3,2,10617,14983,4,11,3,2,80,0,17,2,1,13,1,10,6,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
34,728,10,3,1,1594,3,55,2,3,1,10285,21588,8,16,3,2,80,0,14,2,3,12,11,5,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
27,799,7,3,1,1260,2,41,3,1,3,3162,17271,2,13,3,1,80,1,8,2,3,6,6,5,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
38,697,12,1,1,1485,1,54,1,2,4,5384,21982,5,14,3,3,80,1,7,2,2,3,2,2,2,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
44,676,4,2,1,1572,3,97,3,1,2,2561,10993,1,11,3,3,80,1,6,2,2,5,3,1,2,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
23,1089,8,1,1,888,3,40,3,1,2,1239,26916,1,11,3,4,80,0,1,4,3,1,0,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
